child,parent,exchange_id,n_total_fnn,n_measured_fnn,n_class_2or3,p_class_2or3,section_speed_threshold_average,log_p_value,cni_present,n_unique_cni,cni_ids,cni_re_report_counts,cni_toms_initiation_ts,truck_roll_count_3m,truck_roll_count_6m,truck_roll_count_12m,truck_roll_count_24m,nbn_rfs_3m_count,nbn_rfs_6m_count,nbn_rfs_12m_count,nbn_rfs_24m_count,nbn_rfs_more_than_24m_count,nbn_rfs_already_passed_count,ccp_flag
Cable:16137060,Cable:16137068,PEIN,64,44,10,0.3114943,1.0864156,-0.0591102,0,0,[],[],[],4,10,19,21,26,0,0,0,8,2,b
Cable:16137061;16137248,Cable:16137060,PEIN,1,1,0,0.3114943,1.2039298,-0.2790474,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:16137063,Cable:16137060,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137064,Cable:16137060,PEIN,1,1,1,0.3114943,0.8646142,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137065,Cable:16137060,PEIN,15,10,3,0.3114943,1.0042733,-0.3333514,0,0,[],[],[],0,1,3,3,7,0,0,0,1,0,b
Cable:16137066,Cable:16137065,PEIN,2,2,0,0.3114943,1.1429212,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137067;16139750,Cable:16137065,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137068,Cable:16136952;16137041,PEIN,67,46,10,0.3114943,1.0992482,-0.0424692,0,0,[],[],[],4,10,19,21,26,0,0,0,8,2,b
Cable:16137069;16139729,Cable:16137072,PEIN,1,1,0,0.3114943,1.1666907,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137070,Cable:16137072,PEIN,1,1,0,0.3114943,1.1721418,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137071;16139742,Cable:16137074,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137072,Cable:16137074,PEIN,5,4,1,0.3114943,1.0853941,-0.305134,0,0,[],[],[],0,1,3,3,3,0,0,0,1,0,b
Cable:16137073;16139747,Cable:16137076,PEIN,1,1,0,0.3114943,1.2184664,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137074,Cable:16137076,PEIN,6,4,1,0.3114943,1.0853941,-0.305134,0,0,[],[],[],0,1,3,3,3,0,0,0,1,0,b
Cable:16137075;16139749,Cable:16136868;16136869,PEIN,1,1,1,0.3114943,0.2268833,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137076,Cable:16136868;16136869,PEIN,8,5,1,0.3114943,1.1120086,-0.218736,0,0,[],[],[],0,1,3,3,5,0,0,0,1,0,b
Cable:16137077;16139754,Cable:28113003,PEIN,1,1,1,0.3114943,0.2268833,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137078;16139755,Cable:28113003,PEIN,1,1,0,0.3114943,1.2053176,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137079;16139738,Cable:16137090,PEIN,1,1,0,0.3114943,1.1851744,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137081;29245507,Cable:16136870;16136871,PEIN,1,1,1,0.3114943,1.0096213,-1.0130999,0,0,[],[],[],1,1,1,1,1,0,0,0,0,0,b
Cable:16137083,Cable:16136870;16136871,PEIN,41,28,3,0.3114943,1.1849716,-0.0037851,0,0,[],[],[],3,8,14,16,15,0,0,0,7,2,b
Cable:16137086;16137087,Cable:16137083,PEIN,1,1,0,0.3114943,1.1249631,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137089,Cable:16137090,PEIN,1,1,0,0.3114943,1.2352787,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:16137090,Cable:16137083,PEIN,40,27,3,0.3114943,1.1858022,-0.0049846,0,0,[],[],[],3,8,14,16,14,0,0,0,7,2,b
Cable:16137091,Cable:16137090,PEIN,37,24,3,0.3114943,1.1824817,-0.0111811,0,0,[],[],[],3,8,14,16,12,0,0,0,6,2,b
Cable:16137092,Cable:16137090,PEIN,1,1,0,0.3114943,1.214232,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137093;16139765,Cable:16137091,PEIN,1,1,0,0.3114943,1.2053176,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137096;16139737,Cable:16137091,PEIN,1,1,0,0.3114943,1.3111843,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137097;16139735,Cable:16137091,PEIN,1,1,0,0.3114943,1.1249631,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137098;16139963,Cable:16138723,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137099;16139964,Cable:16138723,PEIN,1,1,0,0.3114943,1.2103806,-0.2790474,0,0,[],[],[],1,1,1,1,1,0,0,0,0,0,b
Cable:16137106,Cable:16138388,PEIN,7,4,2,0.3114943,0.7854105,-0.7480802,0,0,[],[],[],0,0,0,1,4,0,0,0,0,0,b
Cable:16137108;16139278,Cable:16137106,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137110;16138397;16138936;16138937,Pillar:P9,PEIN,7,4,0,0.3114943,1.4189879,-0.0729978,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137111,Pillar:P9,PEIN,11,6,4,0.3114943,1.0264135,-1.4700501,0,0,[],[],[],0,0,0,0,4,0,0,0,0,0,b
Cable:16137112,Cable:16137111,PEIN,6,4,3,0.3114943,0.9625203,-1.4517029,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137113,Cable:16137112,PEIN,4,4,3,0.3114943,0.9625203,-1.4517029,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137118;16140101,Cable:16137111,PEIN,1,1,1,0.3114943,0.9618498,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137119;16139949,Cable:16137111,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137120,Cable:16138308;16138316,PEIN,7,5,2,0.3114943,1.0641564,-0.5571124,0,0,[],[],[],0,0,0,0,4,0,0,0,0,0,b
Cable:16137125;16137515;16137570;16137571,Cable:16137513;35715163;35715164;35715165;35715166,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137127;16137128;16138558;29959099;29959100;38048277,Cable:16138946,PEIN,9,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,1,1,0,0,0,0,0,0,b
Cable:16137130,Cable:16137452,PEIN,6,4,0,0.3114943,1.5216444,-0.0729978,0,0,[],[],[],1,5,7,7,4,0,0,0,1,0,b
Cable:16137131;16139428,Cable:16138070,PEIN,1,1,1,0.3114943,0.8398969,-1.0130999,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16137132,Cable:16138150,PEIN,1,1,0,0.3114943,1.7932379,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137133;16137134;16140118,Cable:16137110;16138397;16138936;16138937,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137136;16137457,Pillar:P13,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137140,Pillar:P13,PEIN,20,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,4,4,0,0,0,0,0,0,b
Cable:16137141,Cable:16137144,PEIN,2,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:16137142,Cable:16137141,PEIN,5,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,1,0,0,0,0,1,0,b
Cable:16137142,Pillar:P13,PEIN,5,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,1,0,0,0,0,1,0,b
Cable:16137143;16137155,Cable:16137157,PEIN,3,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,1,0,0,0,0,0,0,b
Cable:16137144,Pillar:P13,PEIN,2,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:16137145;16137147,Cable:16137146;16137767;16137768,PEIN,3,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:16137146;16137767;16137768,Cable:16137453,PEIN,4,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:16137146;16137767;16137768,MDF:,PEIN,4,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:16137148;16137150,Cable:16137143;16137155,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137149,Cable:16137136;16137457,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137149,Cable:16137148;16137150,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137157,Cable:16137142,PEIN,4,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,1,0,0,0,0,0,0,b
Cable:16137158;16137159;16137567;16139118,Cable:16137142,PEIN,1,1,0,0.3114943,1.7820944,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:16137161,Cable:26335397,PEIN,6,4,2,0.3114943,0.8841552,-0.7480802,0,0,[],[],[],0,0,2,2,3,0,0,0,0,0,b
Cable:16137162,Cable:16137163;16138465;16138466,PEIN,3,2,1,0.3114943,0.7796075,-0.6370686,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137163;16138465;16138466,Cable:16138464,PEIN,4,2,1,0.3114943,0.7796075,-0.6370686,0,0,[],[],[],0,2,5,7,1,0,0,0,0,0,b
Cable:16137164,Cable:16137163;16138465;16138466,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,2,5,7,0,0,0,0,0,0,b
Cable:16137165;16137166;16137170,Cable:16137029,PEIN,1,1,1,0.3114943,0.8254189,-1.0130999,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:16137167;16137168;16138039;16139170,Cable:16138036,PEIN,1,1,1,0.3114943,1.0229987,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,1,b
Cable:16137169,Cable:16136867,PEIN,5,4,0,0.3114943,1.2157977,-0.0729978,0,0,[],[],[],3,4,5,5,3,0,0,0,0,0,b
Cable:16137171;16137172;16137518,Cable:16137140,PEIN,10,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,2,2,0,0,0,0,0,0,b
Cable:16137174;16137516;16139108,Cable:16138188;16138189,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137175,Cable:16137519;16137521;16137522,PEIN,3,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137176,Cable:16137171;16137172;16137518,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137177,Cable:16137176,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137181,Cable:16138308;16138316,PEIN,5,1,0,0.3114943,1.2435415,-0.2790474,0,0,[],[],[],1,1,4,4,3,0,0,0,0,0,b
Cable:16137181,Cable:16137194;16138431;16139935,PEIN,5,1,0,0.3114943,1.2435415,-0.2790474,0,0,[],[],[],1,1,4,4,3,0,0,0,0,0,b
Cable:16137182,Cable:16137192,PEIN,2,1,0,0.3114943,1.2435415,-0.2790474,0,0,[],[],[],1,1,1,1,0,0,0,0,0,0,b
Cable:16137184;16139988,Cable:16137182,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137185,Cable:16138428;16138451;16138452;16138453;16138454,PEIN,9,8,1,0.3114943,1.0439858,-0.0842474,1,1,[7366722],[3],[2013-03-23 17:44:28],0,0,1,1,8,0,0,0,0,0,b
Cable:16137186;28439647,Cable:16137187,PEIN,1,1,0,0.3114943,1.3076087,-0.2790474,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:16137187,Cable:16137185,PEIN,8,7,1,0.3114943,1.0433935,-0.1153527,0,0,[],[],[],0,0,1,1,7,0,0,0,0,0,b
Cable:16137189,Cable:16138429,PEIN,5,2,1,0.3114943,0.9168137,-0.6370686,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:16137190,Cable:16137189,PEIN,1,1,0,0.3114943,1.086657,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137191;16139002,Cable:16138370,PEIN,5,4,3,0.3114943,0.896196,-1.4517029,1,1,[9272720],[0],[2017-01-03 10:17:30],0,0,0,0,3,0,0,0,0,0,b
Cable:16137192,Cable:16137181,PEIN,4,1,0,0.3114943,1.2435415,-0.2790474,0,0,[],[],[],1,1,1,1,2,0,0,0,0,0,b
Cable:16137194;16138431;16139935,Cable:16138301;16138302,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,3,3,1,0,0,0,0,0,b
Cable:16137195;16140071,Cable:16138335,PEIN,1,1,0,0.3114943,1.3264291,-0.2790474,0,0,[],[],[],1,1,1,1,0,0,0,0,0,0,b
Cable:16137196;16139223,Cable:16138335,PEIN,1,1,0,0.3114943,1.3484448,-0.2790474,0,0,[],[],[],0,0,0,31,1,0,0,0,0,0,b
Cable:16137197,Cable:16138606,PEIN,52,31,9,0.3114943,1.0457055,-0.2507709,0,0,[],[],[],0,0,3,4,30,0,0,0,0,0,b
Cable:16137199;16137222;16139650,Pillar:P5,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137202;16137278,Cable:16137367,PEIN,4,4,2,0.3114943,0.9435617,-0.7480802,0,0,[],[],[],0,0,0,0,4,0,0,0,0,0,b
Cable:16137204,Cable:16137120,PEIN,3,2,1,0.3114943,1.02244,-0.6370686,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137205,Cable:16137211,PEIN,1,1,0,0.3114943,1.0489158,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137206,Cable:16137211,PEIN,1,1,0,0.3114943,1.2281005,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137207,Cable:16137211,PEIN,1,1,1,0.3114943,0.9782727,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137211,Cable:16137120,PEIN,4,3,1,0.3114943,1.0816504,-0.4334155,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137212,Cable:16137204,PEIN,1,1,0,0.3114943,1.1429026,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137213,Cable:16137204,PEIN,1,1,1,0.3114943,0.3598955,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137215;16139803,Cable:30167578,PEIN,2,2,0,0.3114943,1.2594397,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137216;16140120,Cable:16138817,PEIN,1,1,1,0.3114943,0.8312815,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137217,Cable:16136976,PEIN,83,53,13,0.3114943,1.0421801,-0.078181,1,1,[9288417],[1],[2017-01-13 08:57:39],5,7,14,18,50,0,0,0,0,0,b
Cable:16137219;16137220,Cable:16137679;16138064;16139007,PEIN,12,6,0,0.3114943,1.2989673,-0.0330805,0,0,[],[],[],2,3,3,3,6,0,0,0,0,0,b
Cable:16137223,Cable:16138432;16138441,PEIN,8,5,1,0.3114943,1.1987435,-0.218736,0,0,[],[],[],0,1,1,1,2,0,0,0,0,1,b
Cable:16137225,Cable:16138519,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137226,Cable:16136923,PEIN,1,1,0,0.3114943,1.4405066,-0.2790474,0,0,[],[],[],0,1,2,2,1,0,0,0,0,0,b
Cable:16137227,Cable:16138701;16138702,PEIN,8,2,0,0.3114943,1.2682184,-0.1715846,0,0,[],[],[],0,0,0,1,3,0,0,0,0,0,b
Cable:16137228,Cable:16137229,PEIN,4,2,0,0.3114943,1.2682184,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137229,Cable:16137227,PEIN,6,2,0,0.3114943,1.2682184,-0.1715846,0,0,[],[],[],0,0,0,1,2,0,0,0,0,0,b
Cable:16137230,Cable:16137227,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137232,Cable:16138042,PEIN,1,1,1,0.3114943,0.6420193,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137233;16137234;16137236;16139830,Cable:16137130,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137237;16138880,Cable:16138881,PEIN,1,1,1,0.3114943,0.4606752,-1.0130999,1,1,[9085131],[0],[2016-09-08 15:33:47],0,1,1,1,1,0,0,0,0,0,b
Cable:16137241;16138058,Cable:16138059,PEIN,2,1,1,0.3114943,0.7242106,-1.0130999,0,0,[],[],[],0,2,3,3,1,0,0,0,0,0,b
Cable:16137245,Cable:16138059,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137250,Cable:16137414;31425083;31425084,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137251;16138835,Cable:16138925;16138926,PEIN,1,1,1,0.3114943,0.6504866,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137261;16137263;16140199,Cable:16137262,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137262,Cable:16136922,PEIN,3,2,0,0.3114943,1.1320209,-0.1715846,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16137265,Cable:16137262,PEIN,1,1,0,0.3114943,1.2506321,-0.2790474,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16137267,Cable:16138799,PEIN,1,1,1,0.3114943,0.2670829,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137270,Cable:16138062,PEIN,1,1,0,0.3114943,1.1401688,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137271;16137284;16139760,Cable:16137068,PEIN,1,1,0,0.3114943,1.3877823,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137272,Cable:16137625,PEIN,1,1,1,0.3114943,0.373941,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137273,Cable:16137624,PEIN,1,1,0,0.3114943,1.2526519,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137274,Cable:16137623,PEIN,1,1,0,0.3114943,1.4177084,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137277,Cable:16137367,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137279;16137280;16138196;16138197;16138198;16138199;16138201;16138202,Cable:16138141,PEIN,2,2,1,0.3114943,1.1719409,-0.6370686,0,0,[],[],[],0,0,0,1,0,0,0,0,1,1,b
Cable:16137281;16140190,Cable:16137031,PEIN,1,1,0,0.3114943,1.2679191,-0.2790474,0,0,[],[],[],1,2,2,2,1,0,0,0,0,0,b
Cable:16137283;16138079,Pillar:P4,PEIN,21,2,0,0.3114943,1.3450779,-0.1715846,0,0,[],[],[],1,2,6,6,2,0,0,0,0,0,b
Cable:16137286,Cable:16138413;23348939,PEIN,1,1,0,0.3114943,1.0787407,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137287;16137729,Cable:16138154,PEIN,14,2,0,0.3114943,1.3647454,-0.1715846,0,0,[],[],[],0,0,1,2,1,0,0,0,0,2,b
Cable:16137288,Cable:16136899;16136949,PEIN,6,4,1,0.3114943,0.9907732,-0.305134,0,0,[],[],[],1,1,3,4,2,0,0,0,0,0,b
Cable:16137289,Cable:16136898,PEIN,53,36,17,0.3114943,1.0762003,-1.7110314,0,0,[],[],[],4,7,18,23,30,0,0,0,0,0,b
Cable:16137290,Cable:16137289,PEIN,52,35,16,0.3114943,1.0785314,-1.5015877,0,0,[],[],[],4,7,18,23,30,0,0,0,0,0,b
Cable:16137291;16137292,Cable:16137795,PEIN,26,16,9,0.3114943,1.063914,-1.7758309,0,0,[],[],[],4,6,12,17,17,0,0,0,0,0,b
Cable:16137293;16138166,Cable:16138165,PEIN,23,17,6,0.3114943,1.1177903,-0.5002259,0,0,[],[],[],0,1,6,6,12,0,0,0,0,0,b
Cable:16137294;16140286,Cable:16137309,PEIN,1,1,0,0.3114943,1.2872158,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137295,Cable:16137309,PEIN,12,9,2,0.3114943,1.1130552,-0.1889056,0,0,[],[],[],0,0,1,1,6,0,0,0,0,0,b
Cable:16137297,Cable:16137295,PEIN,9,7,2,0.3114943,1.0845628,-0.3211765,0,0,[],[],[],0,0,1,1,5,0,0,0,0,0,b
Cable:16137299,Cable:16137295,PEIN,2,2,0,0.3114943,1.2127788,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137300,Cable:16137309,PEIN,7,5,3,0.3114943,1.069678,-1.0970659,0,0,[],[],[],0,1,5,5,4,0,0,0,0,0,b
Cable:16137303;16137304,Cable:16137300,PEIN,3,2,1,0.3114943,1.0369572,-0.6370686,0,0,[],[],[],0,0,1,1,2,0,0,0,0,0,b
Cable:16137305,Cable:16137303;16137304,PEIN,2,1,0,0.3114943,1.2440162,-0.2790474,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:16137308,Cable:16137293;16138166,PEIN,22,17,6,0.3114943,1.1177903,-0.5002259,0,0,[],[],[],0,1,6,6,12,0,0,0,0,0,b
Cable:16137309,Cable:16137308,PEIN,21,16,5,0.3114943,1.1297514,-0.3522778,0,0,[],[],[],0,1,6,6,12,0,0,0,0,0,b
Cable:16137310,Cable:16137770,PEIN,14,10,5,0.3114943,1.1519379,-1.036418,0,0,[],[],[],1,2,4,9,8,0,0,0,0,0,b
Cable:16137311,Cable:16137770,PEIN,11,6,4,0.3114943,0.8702612,-1.4700501,0,0,[],[],[],3,4,8,8,8,0,0,0,0,0,b
Cable:16137315;16137319;16139832,Cable:16137316,PEIN,1,1,1,0.3114943,0.2074657,-1.0130999,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:16137316,Cable:16137320;16137321,PEIN,7,4,1,0.3114943,1.9150701,-0.305134,1,1,[8722300],[0],[2016-01-13 11:49:45],0,1,2,3,3,0,0,0,0,0,b
Cable:16137317;16137330;16137331;16137332;16137581,Cable:16137316,PEIN,6,3,0,0.3114943,2.4842716,-0.1105381,0,0,[],[],[],0,1,1,2,2,0,0,0,0,0,b
Cable:16137320;16137321,Cable:16137310,PEIN,8,5,1,0.3114943,1.7352449,-0.218736,1,1,[8722300],[0],[2016-01-13 11:49:45],0,1,2,6,3,0,0,0,0,0,b
Cable:16137334;16139787,Cable:16138900,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137335;16138903;16139005;16139786,Cable:16137336,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],1,1,1,1,1,0,0,0,0,0,b
Cable:16137336,Cable:16137788;16138898;16138899;37904015,PEIN,12,9,7,0.3114943,0.7597382,-2.6799758,0,0,[],[],[],4,5,10,11,10,0,0,0,0,0,b
Cable:16137337;16137338;31779131,Cable:16138900,PEIN,12,10,7,0.3114943,0.787034,-2.254862,0,0,[],[],[],3,4,9,10,10,0,0,0,0,0,b
Cable:16137337;16137338;31779131,Cable:16137336,PEIN,12,10,7,0.3114943,0.787034,-2.254862,0,0,[],[],[],3,4,9,10,10,0,0,0,0,0,b
Cable:16137339;16137340,Control Joint:CJ102,PEIN,1,1,1,0.3114943,0.9991579,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137341;16137342;16137343,Control Joint:CJ102,PEIN,2,1,1,0.3114943,0.7325857,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137345;33124688;33124689,Cable:16137540;16137541,PEIN,8,6,4,0.3114943,0.743052,-1.4700501,1,1,[6971990],[3],[2012-05-28 16:50:19],3,3,6,6,5,0,0,0,0,0,b
Cable:16137346;16139804,Cable:16137345;33124688;33124689,PEIN,1,1,1,0.3114943,0.7338704,-1.0130999,1,1,[6971990],[3],[2012-05-28 16:50:19],0,0,0,0,1,0,0,0,0,0,b
Cable:16137347;16139793,Cable:16137345;33124688;33124689,PEIN,1,1,0,0.3114943,1.1070708,-0.2790474,1,1,[6971990],[3],[2012-05-28 16:50:19],0,0,2,2,1,0,0,0,0,0,b
Cable:16137348;16137349;16137356,Cable:26325634;28976328;29180263;29180265,PEIN,3,2,2,0.3114943,0.8319879,-1.5196499,0,0,[],[],[],3,3,4,4,2,0,0,0,0,0,b
Cable:16137350;16137352;16137353;16139800,Cable:16137348;16137349;16137356,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,1,1,0,0,0,0,0,0,b
Cable:16137354,Cable:26325634;28976328;29180263;29180265,PEIN,1,1,1,0.3114943,0.2913284,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137355;26325635;32342191,Cable:16137345;33124688;33124689,PEIN,6,4,3,0.3114943,0.7370743,-1.4517029,1,1,[6971990],[3],[2012-05-28 16:50:19],3,3,4,4,3,0,0,0,0,0,b
Cable:16137358;16137359;16138175;16139797,Cable:16137543;16138174;26014601;26014602;26014603;30974845;30974846,PEIN,1,1,1,0.3114943,0.9492767,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137363;16137365;16137366,Cable:16137372,PEIN,5,1,1,0.3114943,0.2341678,-1.0130999,0,0,[],[],[],0,2,4,4,2,0,0,0,0,0,b
Cable:16137367,Cable:16137368,PEIN,6,5,3,0.3114943,0.8008622,-1.0970659,0,0,[],[],[],0,0,0,0,5,0,0,0,0,0,b
